#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000182000.a;Accept;Accepter;Akzeptiert;;Accept;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1000182440;I have decided to pardon [From.GetTitledName] of all [From.GetHerHis] crimes.;J'ai décidé de pardonner toutes ses félonies à [From.GetTitledName];I have decided to pardon [From.GetTitledName] of all [From.GetHerHis] crimes.;;I have decided to pardon [From.GetTitledName] of all [From.GetHerHis] crimes.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1000182563;With the domination of this duchy the people are now more commonly referring to Neustria as Normandy.;Avec la domination de ce duché, les vilains appellent désormais la Neustrie plus communément la Normandie.;With the domination of this duchy the people are now more commonly referring to Neustria as Normandy.;;With the domination of this duchy the people are now more commonly referring to Neustria as Normandy.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1000182565;We have founded the Herculeans, an order of warriors devoted to Hercules, the mightiest of the heroes. They will tirelessly seek to emulate his exploits and battle against the followers of the Judean and Arabian prophets.;Nous avons fondé les Herculéens, un ordre de guerriers consacré à Hercule, le plus puissant des héros. Ils querront sans relasche à émuler ses exploits et guerroieront les disciples des prophètes de Judée et d'Arabie.;We have founded the Herculeans, an order of warriors devoted to Hercules, the mightiest of the heroes. They will tireless seek to emulate his exploits and battle against the followers of the Judean and Arabian prophets.;;We have founded the Herculeans, an order of warriors devoted to Hercules, the mightiest of the heroes. They will tireless seek to emulate his exploits and battle against the followers of the Judean and Arabian prophets.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1000182566;The Herculeans are zealous Hellenic warriors, who emulate the greatest hero of their myths. They have vowed that no longer shall the followers of the ancient Hellenic faith bow their heads before foreign gods!;Les Herculéens sont de zélés guerriers helléniques, qui émulent le plus grand héros de leurs mythes. Ils ont fait le serment que les disciples de l'antique foi hellénique ne baissent plus jamais la teste devant des dieulx étrangers !;The Herculeans are zealous Hellenic warriors, who emulate the greatest hero of their myths. They have vowed that no longer shall the followers of the ancient Hellenic faith bow their heads before foreign gods!;;The Herculeans are zealous Hellenic warriors, who emulate the greatest hero of their myths. They have vowed that no longer shall the followers of the ancient Hellenic faith bow their heads before foreign gods!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1000182567;We have founded the Sacred Band, a closed brotherhood of soldiers whose iron discipline shall defend Hellenic believers everywhere.;Nous avons fondé la Bande Sacrée, une fraternité de soldats triés sur le volet dont la discipline de fer viendra à la défense des disciples helléniques où qu'ils soient.;We have founded the Sacred Band, a closed brotherhood of soldiers whose iron discipline shall defend Hellenic believers everywhere.;;We have founded the Sacred Band, a closed brotherhood of soldiers whose iron discipline shall defend Hellenic believers everywhere.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1000182568;The Sacred Band are a brotherhood of soldiers noted for their stalwart discipline and unwavering resolution who have sworn to never rest until the Gods of Olympus are granted the respect they are due.;La Bande Sacrée est une fraternité de soldats connus pour leur discipline, leur loyauté et leur détermination sans faille, qui ont fait le serment de ne jamais trouver le repos jusqu'à ce que les Dieulx de l'Olympe reçoivent le respect qu'ils méritent.;The Sacred Band are a brotherhood of soldiers noted for their stalwart discipline and unwavering resolution who have sworn to never rest until the Gods of Olympus are granted the respect they are due.;;The Sacred Band are a brotherhood of soldiers noted for their stalwart discipline and unwavering resolution who have sworn to never rest until the Gods of Olympus are granted the respect they are due.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1000182569;We have founded the Bræðralag, a fellowship of sworn brethren fighting for a place in Valhalla!;Nous avons fondé le Bræðralag, une communauté fraternelle se battant pour une place au Valhalla !;We have founded the Bræðralag, a fellowship of sworn brethren fighting for a place in Valhalla!;We have founded the Bræðralag, a fellowship of sworn brethren fighting for a place in Valhalla!;;We have founded the Bræðralag, a fellowship of sworn brethren fighting for a place in Valhalla!;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1000182570;The Bræðralag are proud heathen warriors who swear oaths of brotherhood to each other, and swear to fight until they please Oðinn and the heathen gods.;Le Bræðralag est constitué de fiers guerriers païens qui ont fait voeu de fraternité les uns envers les aultres, et ont fait le serment de se battre jusqu'à ce qu'Odin et les dieulx païens soient satisfaits.;The Bræðralag are proud heathen warriors who swear oaths of brotherhood to each other, and swear to fight until they please Odinn and the heathen gods.;The Bræðralag are proud heathen warriors who swear oaths of brotherhood to each other, and swear to fight until they please Odinn and the heathen gods.;;The Bræðralag are proud heathen warriors who swear oaths of brotherhood to each other, and swear to fight until they please Odinn and the heathen gods.;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1000182571;We have founded the Úlfheðnar, a brotherhood of berserker warriors who wear wolf-skins and unleash their fury on the enemies of the Norse!;Nous avons fondé l'Úlfheðnar, une fraternité de guerriers berserk qui se vestissent de peaulx de loup et déchaisnent leur fureur sur les ennemis des Nordiques !;We have founded the Úlfheðnar, a brotherhood of berserker warriors who wear wolf-skins and unleash their fury on the enemies of the Norse!;;We have founded the Úlfheðnar, a brotherhood of berserker warriors who wear wolf-skins and unleash their fury on the enemies of the Norse!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1000182572;The Úlfheðnar are savage heathen warriors who wear wolf-skins and attack their foes with bloodlust, ignoring pain and fear.;L'Úlfheðnar sont de féroces guerriers païens qui se vestissent de peaulx de loup et attaquent leurs ennemis avec une terrible soif de sang, ignorant douleur et peur.;The Úlfheðnar are savage heathen warriors who wear wolf-skins and attack their foes with bloodlust, ignoring pain and fear.;The Úlfheðnar are savage heathen warriors who wear wolf-skins and attack their foes with bloodlust, ignoring pain and fear.;;The Úlfheðnar are savage heathen warriors who wear wolf-skins and attack their foes with bloodlust, ignoring pain and fear.;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1000182573;The proud Herculeans have requested that we let them construct a fortress near Mount Olympus to use as their base.;Les fiers Herculéens nous ont demandé la permission de construire une forteresse près du Mont Olympe qui seroit leur base d'opérations.;The proud Herculeans have requested that we let them construct a fortress near Mount Olympus to use as their base.;;The proud Herculeans have requested that we let them construct a fortress near Mount Olympus to use as their base.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1000182574;The fortress of the Herculeans stands strong in the shade of Mount Olympus, strong as our gods. Within, the warlike Herculeans ready themselves for the wars to come against the snivelling Christians and the traitorous Mohammedans.;La forteresse des Herculéens s'élève désormais, imposante, dans les contreforts du Mont Olympe, aussi puissante que nos dieulx. À l'intérieur, les belliqueulx Herculéens se préparent pour les guerres à venir contre ces pleureurs de Chrétiens et les perfides Mahométans.;The fortress of the Herculeans stands strong in the shade of Mount Olympus, strong as our gods. Within, the warlike Herculeans ready themselves for the wars to come against the snivelling Christians and the traitorous Mohammedans.;;The fortress of the Herculeans stands strong in the shade of Mount Olympus, strong as our gods. Within, the warlike Herculeans ready themselves for the wars to come against the snivelling Christians and the traitorous Mohammedans.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1000182575;Since I still don't have a male heir, I may need to consider the possibility of my realm passing to my daughter. Rulership is harder for a woman, but not impossible. If I were to start raising her as my heir now, she would be better prepared should she succeed me to the throne...;Comme je n'ai toujours point d'héritier masculin, je pourrois envisager que ma fille hérite de mon royaume. Il est plus difficile pour une femme de régner, mais ce n'est point impossible. Si je commençois à l'élever comme mon héritière dès à présent, elle seroit mieulx préparée si elle devoit un jour me succéder au trosne...;Since I still don't have a male heir, I may need to consider the possibility of my realm passing to my daughter. Rulership is harder for a woman, but not impossible. If I were to start raising her as my heir now, she would be better prepared should she succeed me to the throne...;;Since I still don't have a male heir, I may need to consider the possibility of my realm passing to my daughter. Rulership is harder for a woman, but not impossible. If I were to start raising her as my heir now, she would be better prepared should she succeed me to the throne...;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,
EVTDESC1000182576;Since I now have a male heir, it is no longer necessary to train my daughter to rule.;Comme j'ai à présent un héritier masculin, il n'est plus nécessaire de préparer ma fille à régner.;Since I now have a male heir, it is no longer necessary to train my daughter to rule.;;Since I now have a male heir, it is no longer necessary to train my daughter to rule.;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1000182577;My [Root.PrimaryTitle.GetFOA], your loyal vassals are worried you do not have a male heir. They wish you to clarify your plans for succession.;Mon [Root.PrimaryTitle.GetFOA], vos loyaulx vossaulx s'inquiètent que vous n'ayez toujours point d'héritier masculin. Ils souhaiteroient que vous clarifiez vos plans en ce qui concerne votre succession.;My [Root.PrimaryTitle.GetFOA], your loyal vassals are worried you do not have a male heir. They wish you to clarify your plans for succession.;;My [Root.PrimaryTitle.GetFOA], your loyal vassals are worried you do not have a male heir. They wish you to clarify your plans for succession.;;;;x;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1000182578;[From.GetTitledFirstName] has disinherited you in favour of his daughter.;[From.GetTitledFirstName] vous a déshérité en faveur de sa fille.;[From.GetTitledFirstName] has disinherited you in favour of his daughter.;;[From.GetTitledFirstName] has disinherited you in favour of his daughter.;;;;x;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1000182579;I'm not getting any younger and my daughter is already a woman grown. I could ask all my vassals to swear to give her allegiance and loyally support her accession to the throne.;Je ne suis plus tout jeune et ma fille est déjà une adulte. Je pourrois demander à tous mes vassaulx de lui prester allégeance et de soutenir loyalement son accession au trosne.;I'm not getting any younger and my daughter is already a woman grown. I could ask all my vassals to swear to give her allegiance and loyally support her accession to the throne.;;I'm not getting any younger and my daughter is already a woman grown. I could ask all my vassals to swear to give her allegiance and loyally support her accession to the throne.;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1000182580;In yet another move to prepare his daughter's accession, [From.GetTitledFirstName] asked us to swear her fealty.;Dans un nouveau pas vers l'accession de sa fille au trosne, [From.GetTitledFirstName] nous a demandé de lui jurer fidélité.;In yet another move to prepare his daughter's accession, [From.GetTitledFirstName] asked us to swear her fealty.;;In yet another move to prepare his daughter's accession, [From.GetTitledFirstName] asked us to swear her fealty.;;;;x;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1000182581;[From.GetTitledFirstName] has sworn to uphold my daughter's rights and pay her loyal homage.;[From.GetTitledFirstName] a presté serment de faire respecter les droits de ma fille et lui a témoigné son respect.;[From.GetTitledFirstName] has sworn to uphold my daughter's rights and pay her loyal hommage.;;[From.GetTitledFirstName] has sworn to uphold my daughter's rights and pay her loyal hommage.;;;;x;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1000182582;That disloyal snake, [From.GetTitledFirstName] has refused to swear to support my daughter, claiming an oath is unnecessary.;Ce serpent déloyal, [From.GetTitledFirstName] a refusé de prester serment à ma fille, prétendant qu'un serment n'est point nécessaire.;That disloyal snake,[From.GetTitledFirstName] has refused to swear to support my daughter, claiming an oath is unnecessary.;;That disloyal snake,[From.GetTitledFirstName] has refused to swear to support my daughter, claiming an oath is unnecessary.;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,
